,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,y_15
0,0.0,0.0,0.0,15333.333333333336,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15333.333333333336,0.0,0.0,0.0,0.0,15000.0,2000.0
2,0.0,15333.333333333336,0.0,0.0,0.0,0.0,15000.0,0.0,12500.0
3,15333.333333333336,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,18500.0
4,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,12500.0,16500.0
6,0.0,0.0,15000.0,0.0,0.0,0.0,12500.0,0.0,0.0
7,0.0,15000.0,0.0,0.0,0.0,12500.0,0.0,2500.0,0.0
8,15000.0,0.0,0.0,0.0,12500.0,0.0,2500.0,0.0,17500.0
9,0.0,0.0,0.0,12500.0,0.0,2500.0,0.0,2000.0,4000.0
10,0.0,0.0,12500.0,0.0,2500.0,0.0,2000.0,12500.0,5000.0
11,0.0,12500.0,0.0,2500.0,0.0,2000.0,12500.0,18500.0,0.0
12,12500.0,0.0,2500.0,0.0,2000.0,12500.0,18500.0,0.0,2500.0
13,0.0,2500.0,0.0,2000.0,12500.0,18500.0,0.0,16500.0,10000.0
14,2500.0,0.0,2000.0,12500.0,18500.0,0.0,16500.0,0.0,7500.0
15,0.0,2000.0,12500.0,18500.0,0.0,16500.0,0.0,0.0,0.0
16,2000.0,12500.0,18500.0,0.0,16500.0,0.0,0.0,17500.0,29500.0
17,12500.0,18500.0,0.0,16500.0,0.0,0.0,17500.0,4000.0,0.0
18,18500.0,0.0,16500.0,0.0,0.0,17500.0,4000.0,5000.0,0.0
19,0.0,16500.0,0.0,0.0,17500.0,4000.0,5000.0,0.0,12000.0
20,16500.0,0.0,0.0,17500.0,4000.0,5000.0,0.0,2500.0,4000.0
21,0.0,0.0,17500.0,4000.0,5000.0,0.0,2500.0,10000.0,15500.0
22,0.0,17500.0,4000.0,5000.0,0.0,2500.0,10000.0,7500.0,24500.0
23,17500.0,4000.0,5000.0,0.0,2500.0,10000.0,7500.0,0.0,0.0
24,4000.0,5000.0,0.0,2500.0,10000.0,7500.0,0.0,29500.0,0.0
25,5000.0,0.0,2500.0,10000.0,7500.0,0.0,29500.0,0.0,0.0
26,0.0,2500.0,10000.0,7500.0,0.0,29500.0,0.0,0.0,15000.0
27,2500.0,10000.0,7500.0,0.0,29500.0,0.0,0.0,12000.0,4500.0
28,10000.0,7500.0,0.0,29500.0,0.0,0.0,12000.0,4000.0,19000.0
29,7500.0,0.0,29500.0,0.0,0.0,12000.0,4000.0,15500.0,12000.0
30,0.0,29500.0,0.0,0.0,12000.0,4000.0,15500.0,24500.0,4000.0
31,29500.0,0.0,0.0,12000.0,4000.0,15500.0,24500.0,0.0,22000.0
32,0.0,0.0,12000.0,4000.0,15500.0,24500.0,0.0,0.0,2000.0
33,0.0,12000.0,4000.0,15500.0,24500.0,0.0,0.0,0.0,0.0
34,12000.0,4000.0,15500.0,24500.0,0.0,0.0,0.0,15000.0,0.0
35,4000.0,15500.0,24500.0,0.0,0.0,0.0,15000.0,4500.0,10000.0
36,15500.0,24500.0,0.0,0.0,0.0,15000.0,4500.0,19000.0,25000.0
37,24500.0,0.0,0.0,0.0,15000.0,4500.0,19000.0,12000.0,0.0
38,0.0,0.0,0.0,15000.0,4500.0,19000.0,12000.0,4000.0,2500.0
39,0.0,0.0,15000.0,4500.0,19000.0,12000.0,4000.0,22000.0,0.0
40,0.0,15000.0,4500.0,19000.0,12000.0,4000.0,22000.0,2000.0,5000.0
41,15000.0,4500.0,19000.0,12000.0,4000.0,22000.0,2000.0,0.0,15000.0
42,4500.0,19000.0,12000.0,4000.0,22000.0,2000.0,0.0,0.0,10000.0
43,19000.0,12000.0,4000.0,22000.0,2000.0,0.0,0.0,10000.0,5000.0
44,12000.0,4000.0,22000.0,2000.0,0.0,0.0,10000.0,25000.0,7500.0
45,4000.0,22000.0,2000.0,0.0,0.0,10000.0,25000.0,0.0,7500.0
46,22000.0,2000.0,0.0,0.0,10000.0,25000.0,0.0,2500.0,12500.0
47,2000.0,0.0,0.0,10000.0,25000.0,0.0,2500.0,0.0,17500.0
48,0.0,0.0,10000.0,25000.0,0.0,2500.0,0.0,5000.0,0.0
49,0.0,10000.0,25000.0,0.0,2500.0,0.0,5000.0,15000.0,7500.0
50,10000.0,25000.0,0.0,2500.0,0.0,5000.0,15000.0,10000.0,5000.0
51,25000.0,0.0,2500.0,0.0,5000.0,15000.0,10000.0,5000.0,5000.0
52,0.0,2500.0,0.0,5000.0,15000.0,10000.0,5000.0,7500.0,0.0
53,2500.0,0.0,5000.0,15000.0,10000.0,5000.0,7500.0,7500.0,0.0
54,0.0,5000.0,15000.0,10000.0,5000.0,7500.0,7500.0,12500.0,0.0
55,5000.0,15000.0,10000.0,5000.0,7500.0,7500.0,12500.0,17500.0,5000.0
56,15000.0,10000.0,5000.0,7500.0,7500.0,12500.0,17500.0,0.0,17000.0
57,10000.0,5000.0,7500.0,7500.0,12500.0,17500.0,0.0,7500.0,14000.0
58,5000.0,7500.0,7500.0,12500.0,17500.0,0.0,7500.0,5000.0,22500.0
59,7500.0,7500.0,12500.0,17500.0,0.0,7500.0,5000.0,5000.0,2500.0
60,7500.0,12500.0,17500.0,0.0,7500.0,5000.0,5000.0,0.0,7000.0
61,12500.0,17500.0,0.0,7500.0,5000.0,5000.0,0.0,0.0,0.0
62,17500.0,0.0,7500.0,5000.0,5000.0,0.0,0.0,0.0,5000.0
63,0.0,7500.0,5000.0,5000.0,0.0,0.0,0.0,5000.0,2500.0
64,7500.0,5000.0,5000.0,0.0,0.0,0.0,5000.0,17000.0,0.0
65,5000.0,5000.0,0.0,0.0,0.0,5000.0,17000.0,14000.0,25000.0
66,5000.0,0.0,0.0,0.0,5000.0,17000.0,14000.0,22500.0,15000.0
67,0.0,0.0,0.0,5000.0,17000.0,14000.0,22500.0,2500.0,0.0
68,0.0,0.0,5000.0,17000.0,14000.0,22500.0,2500.0,7000.0,10000.0
69,0.0,5000.0,17000.0,14000.0,22500.0,2500.0,7000.0,0.0,2500.0
70,5000.0,17000.0,14000.0,22500.0,2500.0,7000.0,0.0,5000.0,2500.0
71,17000.0,14000.0,22500.0,2500.0,7000.0,0.0,5000.0,2500.0,0.0
72,14000.0,22500.0,2500.0,7000.0,0.0,5000.0,2500.0,0.0,0.0
73,22500.0,2500.0,7000.0,0.0,5000.0,2500.0,0.0,25000.0,2500.0
74,2500.0,7000.0,0.0,5000.0,2500.0,0.0,25000.0,15000.0,0.0
75,7000.0,0.0,5000.0,2500.0,0.0,25000.0,15000.0,0.0,2500.0
76,0.0,5000.0,2500.0,0.0,25000.0,15000.0,0.0,10000.0,2500.0
77,5000.0,2500.0,0.0,25000.0,15000.0,0.0,10000.0,2500.0,10000.0
78,2500.0,0.0,25000.0,15000.0,0.0,10000.0,2500.0,2500.0,7500.0
79,0.0,25000.0,15000.0,0.0,10000.0,2500.0,2500.0,0.0,9000.0
80,25000.0,15000.0,0.0,10000.0,2500.0,2500.0,0.0,0.0,2500.0
81,15000.0,0.0,10000.0,2500.0,2500.0,0.0,0.0,2500.0,12000.0
82,0.0,10000.0,2500.0,2500.0,0.0,0.0,2500.0,0.0,15000.0
83,10000.0,2500.0,2500.0,0.0,0.0,2500.0,0.0,2500.0,5000.0
84,2500.0,2500.0,0.0,0.0,2500.0,0.0,2500.0,2500.0,6500.0
85,2500.0,0.0,0.0,2500.0,0.0,2500.0,2500.0,10000.0,2000.0
86,0.0,0.0,2500.0,0.0,2500.0,2500.0,10000.0,7500.0,0.0
87,0.0,2500.0,0.0,2500.0,2500.0,10000.0,7500.0,9000.0,20000.0
88,2500.0,0.0,2500.0,2500.0,10000.0,7500.0,9000.0,2500.0,5000.0
89,0.0,2500.0,2500.0,10000.0,7500.0,9000.0,2500.0,12000.0,5000.0
90,2500.0,2500.0,10000.0,7500.0,9000.0,2500.0,12000.0,15000.0,15000.0
91,2500.0,10000.0,7500.0,9000.0,2500.0,12000.0,15000.0,5000.0,5000.0
92,10000.0,7500.0,9000.0,2500.0,12000.0,15000.0,5000.0,6500.0,5000.0
93,7500.0,9000.0,2500.0,12000.0,15000.0,5000.0,6500.0,2000.0,0.0
94,9000.0,2500.0,12000.0,15000.0,5000.0,6500.0,2000.0,0.0,0.0
95,2500.0,12000.0,15000.0,5000.0,6500.0,2000.0,0.0,20000.0,0.0
96,12000.0,15000.0,5000.0,6500.0,2000.0,0.0,20000.0,5000.0,10000.0
97,15000.0,5000.0,6500.0,2000.0,0.0,20000.0,5000.0,5000.0,12500.0
98,5000.0,6500.0,2000.0,0.0,20000.0,5000.0,5000.0,15000.0,2500.0
99,6500.0,2000.0,0.0,20000.0,5000.0,5000.0,15000.0,5000.0,10000.0
100,2000.0,0.0,20000.0,5000.0,5000.0,15000.0,5000.0,5000.0,7500.0
101,0.0,20000.0,5000.0,5000.0,15000.0,5000.0,5000.0,0.0,10000.0
102,20000.0,5000.0,5000.0,15000.0,5000.0,5000.0,0.0,0.0,2500.0
103,5000.0,5000.0,15000.0,5000.0,5000.0,0.0,0.0,0.0,2500.0
104,5000.0,15000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,5000.0
105,15000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,12500.0,0.0
106,5000.0,5000.0,0.0,0.0,0.0,10000.0,12500.0,2500.0,5000.0
107,5000.0,0.0,0.0,0.0,10000.0,12500.0,2500.0,10000.0,7500.0
108,0.0,0.0,0.0,10000.0,12500.0,2500.0,10000.0,7500.0,10000.0
109,0.0,0.0,10000.0,12500.0,2500.0,10000.0,7500.0,10000.0,12500.0
110,0.0,10000.0,12500.0,2500.0,10000.0,7500.0,10000.0,2500.0,5000.0
111,10000.0,12500.0,2500.0,10000.0,7500.0,10000.0,2500.0,2500.0,2500.0
112,12500.0,2500.0,10000.0,7500.0,10000.0,2500.0,2500.0,5000.0,25000.0
