,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,y_15
0,90000.0,78000.0,0.0,123000.0,102000.0,54000.0,0.0,9000.0,15000.0
1,78000.0,0.0,123000.0,102000.0,54000.0,0.0,9000.0,12000.0,9000.0
2,0.0,123000.0,102000.0,54000.0,0.0,9000.0,12000.0,45000.0,18000.0
3,123000.0,102000.0,54000.0,0.0,9000.0,12000.0,45000.0,237000.0,15000.0
4,102000.0,54000.0,0.0,9000.0,12000.0,45000.0,237000.0,15000.0,0.0
5,54000.0,0.0,9000.0,12000.0,45000.0,237000.0,15000.0,21000.0,27000.0
6,0.0,9000.0,12000.0,45000.0,237000.0,15000.0,21000.0,0.0,60000.0
7,9000.0,12000.0,45000.0,237000.0,15000.0,21000.0,0.0,138000.0,0.0
8,12000.0,45000.0,237000.0,15000.0,21000.0,0.0,138000.0,15000.0,93000.0
9,45000.0,237000.0,15000.0,21000.0,0.0,138000.0,15000.0,9000.0,111000.0
10,237000.0,15000.0,21000.0,0.0,138000.0,15000.0,9000.0,18000.0,45000.0
11,15000.0,21000.0,0.0,138000.0,15000.0,9000.0,18000.0,15000.0,21000.0
12,21000.0,0.0,138000.0,15000.0,9000.0,18000.0,15000.0,0.0,135000.0
13,0.0,138000.0,15000.0,9000.0,18000.0,15000.0,0.0,27000.0,0.0
14,138000.0,15000.0,9000.0,18000.0,15000.0,0.0,27000.0,60000.0,30000.0
15,15000.0,9000.0,18000.0,15000.0,0.0,27000.0,60000.0,0.0,9000.0
16,9000.0,18000.0,15000.0,0.0,27000.0,60000.0,0.0,93000.0,12000.0
17,18000.0,15000.0,0.0,27000.0,60000.0,0.0,93000.0,111000.0,0.0
18,15000.0,0.0,27000.0,60000.0,0.0,93000.0,111000.0,45000.0,24000.0
19,0.0,27000.0,60000.0,0.0,93000.0,111000.0,45000.0,21000.0,30000.0
20,27000.0,60000.0,0.0,93000.0,111000.0,45000.0,21000.0,135000.0,99000.0
21,60000.0,0.0,93000.0,111000.0,45000.0,21000.0,135000.0,0.0,6000.0
22,0.0,93000.0,111000.0,45000.0,21000.0,135000.0,0.0,30000.0,15000.0
23,93000.0,111000.0,45000.0,21000.0,135000.0,0.0,30000.0,9000.0,9000.0
24,111000.0,45000.0,21000.0,135000.0,0.0,30000.0,9000.0,12000.0,0.0
25,45000.0,21000.0,135000.0,0.0,30000.0,9000.0,12000.0,0.0,117000.0
26,21000.0,135000.0,0.0,30000.0,9000.0,12000.0,0.0,24000.0,0.0
27,135000.0,0.0,30000.0,9000.0,12000.0,0.0,24000.0,30000.0,12000.0
28,0.0,30000.0,9000.0,12000.0,0.0,24000.0,30000.0,99000.0,0.0
29,30000.0,9000.0,12000.0,0.0,24000.0,30000.0,99000.0,6000.0,36000.0
30,9000.0,12000.0,0.0,24000.0,30000.0,99000.0,6000.0,15000.0,18000.0
31,12000.0,0.0,24000.0,30000.0,99000.0,6000.0,15000.0,9000.0,45000.0
32,0.0,24000.0,30000.0,99000.0,6000.0,15000.0,9000.0,0.0,36000.0
33,24000.0,30000.0,99000.0,6000.0,15000.0,9000.0,0.0,117000.0,18000.0
34,30000.0,99000.0,6000.0,15000.0,9000.0,0.0,117000.0,0.0,0.0
35,99000.0,6000.0,15000.0,9000.0,0.0,117000.0,0.0,12000.0,24000.0
36,6000.0,15000.0,9000.0,0.0,117000.0,0.0,12000.0,0.0,93000.0
37,15000.0,9000.0,0.0,117000.0,0.0,12000.0,0.0,36000.0,45000.0
38,9000.0,0.0,117000.0,0.0,12000.0,0.0,36000.0,18000.0,18000.0
39,0.0,117000.0,0.0,12000.0,0.0,36000.0,18000.0,45000.0,141000.0
40,117000.0,0.0,12000.0,0.0,36000.0,18000.0,45000.0,36000.0,75000.0
41,0.0,12000.0,0.0,36000.0,18000.0,45000.0,36000.0,18000.0,117000.0
42,12000.0,0.0,36000.0,18000.0,45000.0,36000.0,18000.0,0.0,60000.0
43,0.0,36000.0,18000.0,45000.0,36000.0,18000.0,0.0,24000.0,123000.0
44,36000.0,18000.0,45000.0,36000.0,18000.0,0.0,24000.0,93000.0,192000.0
45,18000.0,45000.0,36000.0,18000.0,0.0,24000.0,93000.0,45000.0,117000.0
46,45000.0,36000.0,18000.0,0.0,24000.0,93000.0,45000.0,18000.0,213000.0
47,36000.0,18000.0,0.0,24000.0,93000.0,45000.0,18000.0,141000.0,75000.0
48,18000.0,0.0,24000.0,93000.0,45000.0,18000.0,141000.0,75000.0,45000.0
49,0.0,24000.0,93000.0,45000.0,18000.0,141000.0,75000.0,117000.0,57000.0
50,24000.0,93000.0,45000.0,18000.0,141000.0,75000.0,117000.0,60000.0,174000.0
51,93000.0,45000.0,18000.0,141000.0,75000.0,117000.0,60000.0,123000.0,63000.0
52,45000.0,18000.0,141000.0,75000.0,117000.0,60000.0,123000.0,192000.0,39000.0
53,18000.0,141000.0,75000.0,117000.0,60000.0,123000.0,192000.0,117000.0,63000.0
54,141000.0,75000.0,117000.0,60000.0,123000.0,192000.0,117000.0,213000.0,69000.0
55,75000.0,117000.0,60000.0,123000.0,192000.0,117000.0,213000.0,75000.0,198000.0
56,117000.0,60000.0,123000.0,192000.0,117000.0,213000.0,75000.0,45000.0,120000.0
57,60000.0,123000.0,192000.0,117000.0,213000.0,75000.0,45000.0,57000.0,66000.0
58,123000.0,192000.0,117000.0,213000.0,75000.0,45000.0,57000.0,174000.0,123000.0
59,192000.0,117000.0,213000.0,75000.0,45000.0,57000.0,174000.0,63000.0,105000.0
60,117000.0,213000.0,75000.0,45000.0,57000.0,174000.0,63000.0,39000.0,99000.0
61,213000.0,75000.0,45000.0,57000.0,174000.0,63000.0,39000.0,63000.0,138000.0
62,75000.0,45000.0,57000.0,174000.0,63000.0,39000.0,63000.0,69000.0,120000.0
63,45000.0,57000.0,174000.0,63000.0,39000.0,63000.0,69000.0,198000.0,99000.0
64,57000.0,174000.0,63000.0,39000.0,63000.0,69000.0,198000.0,120000.0,15000.0
65,174000.0,63000.0,39000.0,63000.0,69000.0,198000.0,120000.0,66000.0,147000.0
66,63000.0,39000.0,63000.0,69000.0,198000.0,120000.0,66000.0,123000.0,150000.0
